Date,Open,High,Low,Close,Volume
2022-03-30,175.1042250130881,176.14376602591867,173.289921571538,174.3392791748047,92633200
2022-03-31,174.40792609212167,174.59426174462104,171.03431102289065,171.24026489257812,103049300
2022-04-01,170.67141928049864,171.5050212405152,168.621757476322,170.94601440429688,78751300
2022-04-04,171.20104367313095,175.0453912102986,171.0735477076942,174.99635314941406,76468400
2022-04-05,174.07449332905188,174.85905741860927,171.0539313110609,171.68157958984375,73401800
2022-04-06,169.03368653783352,170.27918145157616,166.846726701127,168.513916015625,89058800
2022-04-07,167.8568338106809,170.01437362269277,166.5721175347958,168.8179168701172,77594700
2022-04-08,168.46488285345913,168.46488285345913,165.9346714824091,166.8074951171875,76575500
2022-04-11,165.45409035730438,165.76790693012344,162.3060332193274,162.55120849609375,72246700
2022-04-12,164.7774763695221,166.59176523364118,163.42410346043255,164.42442321777344,79265200
2022-04-13,164.1595904381064,167.73914420674996,163.55156041909547,167.1114959716797,70618900
2022-04-14,167.32728419373043,167.9647491437104,161.85496805900578,162.1001434326172,75329400
2022-04-18,160.75656858845937,163.38485607115766,160.41333208367593,161.88438415527344,69023900
2022-04-19,161.8353139115337,164.58128022532864,160.74673499644868,164.16937255859375,67723800
2022-04-20,165.50315744246095,165.62085178233113,162.89450317699752,164.002685546875,67929800
2022-04-21,165.65026467883652,168.21969736612456,162.70816069883412,163.20831298828125,87227800
2022-04-22,163.24755201100473,164.63032953066207,158.38326676927218,158.66766357421875,84882400
2022-04-25,158.01060452122857,160.02104538080667,155.40195017437114,159.7366485595703,96046400
2022-04-26,159.11877502482716,159.20703454434567,153.69549840448505,153.77395629882812,95623200
2022-04-27,152.90116485569044,156.70627626102967,152.38139429047249,153.54843139648438,88063200
2022-04-28,156.17667104674604,161.34497072445453,155.8628394699356,160.48194885253906,130216800
2022-04-29,158.71671584912355,162.9925746827483,154.21529987659397,154.60757446289062,131747600
2022-05-02,153.6856836225158,155.17633859448196,150.31206927613943,154.91156005859375,123055300
2022-05-03,155.09791756360522,157.60852567132414,153.30324720330452,156.40225219726562,88966500
2022-05-04,156.58859524312854,163.26716957480116,156.1865040661354,162.81605529785156,108256500
2022-05-05,160.68791986588977,160.91347698312873,151.9596689981739,153.7445526123047,130525300
2022-05-06,153.22401904266582,156.59277501720737,151.4266967858706,154.47134399414062,116124600
2022-05-09,152.1633023773659,153.0472394567593,148.7847453865434,149.3445587158203,131577900
2022-05-10,152.74278207802044,153.94099694086412,150.19902200842762,151.7508087158203,115366700
2022-05-11,150.75886233593417,152.6740370686738,143.2061846849442,143.8838653564453,142689800
2022-05-12,140.22043185006495,143.58917206052791,136.32132651313492,140.01417541503906,182602000
2022-05-13,142.00795311338425,145.45528221531998,140.55438668965164,144.4829559326172,113990900
2022-05-16,142.95081001781338,144.88563148350204,141.6052649207857,142.94097900390625,86643800
2022-05-17,146.20171700867192,147.09547018171415,144.06063880216985,146.57493591308594,78336300
2022-05-18,144.22756749777338,144.728454553279,137.40166819210114,138.3052520751953,109742900
2022-05-19,137.3820660685117,139.13027811714653,134.1606406090294,134.89724731445312,136095600
2022-05-20,136.60616321771064,138.18741285426975,130.24188557508393,135.13294982910156,137426100
2022-05-23,135.3293635083762,140.70168239695178,135.19186420352216,140.5543670654297,117726300
2022-05-24,138.29544611720485,139.43473470985077,134.87759532556828,137.85348510742188,104132700
2022-05-25,135.95793161918118,139.25792986661668,135.8695424217508,138.0106201171875,92482700
2022-05-26,134.93652895354754,141.7624148884754,134.69099338044722,141.21241760253906,90601500
2022-05-27,142.79362417872514,147.0070067469963,142.66594092364804,146.9677276611328,90978500
2022-05-31,146.40794084331958,147.9695433008326,144.2177530085784,146.18203735351562,103718400
2022-06-01,147.2231036462002,149.03025660842948,145.04274685421817,146.0543670654297,74286600
2022-06-02,145.19010444930467,148.56867650901708,144.237425177131,148.50975036621094,72348100
2022-06-03,144.27672024908313,145.32761986647563,141.8803052539547,142.78387451171875,88570300
2022-06-06,144.4043334196385,145.91684045382414,142.3123662167766,143.5302276611328,71598400
2022-06-07,141.77222665254513,146.33918169758047,141.52669111278408,146.0543670654297,67808200
2022-06-08,145.9266723185644,147.19362901017018,144.8266779825161,145.3177490234375,53950200
2022-06-09,144.45347180040457,145.30793069054988,139.98472194082933,140.09275817871094,69473000
2022-06-10,137.77492521441144,138.24634933788164,134.61242570462275,134.68118286132812,91437900
2022-06-13,130.49721341200203,132.78560625742455,129.0927574306163,129.52490234375,122207100
2022-06-14,130.75256286918247,131.49898535765732,129.13201965655713,130.38916015625,84784300
2022-06-15,131.89189392813557,134.88743119148035,129.79994084447466,133.01153564453125,91533000
2022-06-16,129.72134292932262,130.0258046120006,126.73562226384061,127.73741149902344,108123900
2022-06-17,127.74724995941777,130.70349274398822,127.49188338256819,129.21063232421875,134520300
2022-06-21,131.03743398602646,134.61243163462674,130.93922874022462,133.4436798095703,81000500
2022-06-22,132.38294065988546,135.29990419534238,131.51866571381353,132.93295288085938,73409200
2022-06-23,134.37669341757493,136.11507419750754,133.2079418850883,135.80079650878906,72433800
2022-06-24,137.4016693916089,139.37578454056782,137.2740011133842,139.1302490234375,89116800
2022-06-27,140.15167018072825,140.9275708071873,138.45256859835,139.1302490234375,70207900
2022-06-28,139.59187553155968,140.85883237422544,134.86777395244602,134.98562622070312,67083400
2022-06-29,135.0052865296894,138.15795490582852,134.22938572393656,136.74366760253906,66242400
2022-06-30,134.7990223471169,135.89901685954254,131.38117155043633,134.2784881591797,98964500
2022-07-01,133.6106148417446,136.55704136561366,133.23741100607202,136.44900512695312,71051600
2022-07-05,135.3097312194843,139.08115356288656,134.4847204054961,139.03204345703125,73353800
2022-07-06,138.82581180795694,141.54633502633234,138.56062920663072,140.36776733398438,74064300
2022-07-07,140.7311436298687,143.93293666537267,140.72132760332855,143.73651123046875,66253700
2022-07-08,142.66595755400886,144.9150713790322,142.41060600038625,144.41416931152344,64547800
2022-07-11,143.06862984096085,144.02130882314293,141.2123819760872,142.2829132080078,63141600
2022-07-12,143.15701356941278,145.7989779664963,142.4597011366518,143.25523376464844,77588800
2022-07-13,140.43652068379964,143.83472435454556,139.58204676627264,142.89187622070312,71185600
2022-07-14,141.5070457617974,146.29007333779407,140.69186596170863,145.8186492919922,78140700
2022-07-15,147.1052616395071,148.16597704358819,145.55347512166446,147.48829650878906,76259900
2022-07-18,148.04814036588357,148.86332029894717,144.08027695642463,144.4436798095703,81420900
2022-07-19,145.27848208027842,148.52937058051154,144.286523787425,148.30348205566406,82982400
2022-07-20,148.42131103969578,150.97488652317665,147.6847044563416,150.30702209472656,64823400
2022-07-21,151.74099392614767,152.7918934399678,149.22671189385298,152.57582092285156,65086600
2022-07-22,152.61507520531072,153.48918116011728,150.67043785379852,151.33828735351562,66675400
2022-07-25,151.2597268643066,152.27133221190695,149.56062491925485,150.21865844726562,53623900
2022-07-26,149.54097900815464,150.3561589035467,148.10705966352916,148.8927764892578,55138700
2022-07-27,149.85522662536712,154.52040107764333,149.4427287879426,153.9900360107422,78620700
2022-07-28,154.17666680263463,154.82488420275592,151.65256933071927,154.54006958007812,81378700
2022-07-29,158.3606155964203,160.70793488273625,156.65168275313596,159.60792541503906,101786900
2022-08-01,158.13473753103025,160.66866664290342,158.01688524229766,158.6258087158203,67829400
2022-08-02,157.24097682201486,159.50972297268584,156.77936877558471,157.15257263183594,59907000
2022-08-03,157.96772903161715,163.61504600881742,157.87933984085964,163.16326904296875,82507500
2022-08-04,163.04545502447235,164.20439085358342,161.49366822844783,162.84902954101562,55474100
2022-08-05,160.51808440274291,163.11454067024195,160.31154145785612,162.62278747558594,56697000
2022-08-08,163.62595540473944,165.04220702567798,161.49174831186727,162.15069580078125,60276900
2022-08-09,161.31474028979756,163.08505499075815,160.55743608300256,162.19989013671875,63135500
2022-08-10,164.91437134851807,166.54699582568117,164.14723743893427,166.4486541748047,70170500
2022-08-11,167.25508037658958,168.16974904694416,165.41592838247487,165.7109832763672,57149200
2022-08-12,167.0190508772423,169.3302817306664,166.60596501556313,169.26144409179688,68039400
2022-08-15,168.6910268994302,170.5301791193321,168.52383260735886,170.33348083496094,54091700
2022-08-16,169.93025557179138,170.84492444042124,168.82873307006977,170.17613220214844,56377100
2022-08-17,169.9204107737534,173.24465231523857,169.72371248841205,171.67105102539062,79542000
2022-08-18,170.88426755707084,172.01529411647135,170.26465361199578,171.2776641845703,62290100
2022-08-19,170.1761294599256,170.8744256820194,168.48449706975865,168.6910400390625,70346300
2022-08-22,166.89121173091766,167.05840602639253,164.38326728455968,164.80618286132812,69026800
2022-08-23,164.32426652803133,165.92738691269662,163.90135093265715,164.47178649902344,54147100
2022-08-24,164.56028725907692,165.33725066099007,163.50792827667766,164.76681518554688,53841500
2022-08-25,165.9962181286182,167.33378750652878,165.57331755675585,167.22560119628906,51218200
2022-08-26,167.75670773498427,168.2287866440609,160.8623176958489,160.92132568359375,78961000
2022-08-29,158.49205968709833,160.21319598841637,157.18400930436007,158.71827697753906,73314000
2022-08-30,159.45590875707995,159.87880933569366,155.118641623387,156.2890167236328,77906200
2022-08-31,157.665923552681,157.93147450788678,154.54820976951913,154.62689208984375,87991100
2022-09-01,154.05645479166745,155.8070951296429,152.11894582091065,155.3546905517578,74229900
2022-09-02,157.11514512449315,157.71508462008887,152.41398580114964,153.24012756347656,76957800
2022-09-06,153.88926726791752,154.49903651153815,151.15512032719968,151.98126220703125,73714800
2022-09-07,152.2664529516032,154.085930606901,151.07640372248554,153.3876495361328,87449600
2022-09-08,152.08943851032333,153.78107082360773,150.1617592438652,151.91241455078125,84923800
2022-09-09,152.90572755463288,155.21697339109355,152.19760180929663,154.77438354492188,68028800
2022-09-12,156.9577752421011,161.55074810883656,156.6725650029193,160.73443603515625,104956000
2022-09-13,157.26269006575274,157.89213365235918,150.84039354694787,151.30264282226562,122656600
2022-09-14,152.23697022602627,154.5088829319825,151.0764397160354,152.74839782714844,87965400
2022-09-15,152.09925057054045,152.67953072071606,148.8831956207659,149.8568572998047,90481100
2022-09-16,148.71601438946803,148.85370468985187,145.92284471335466,148.21441650390625,162278800
2022-09-19,146.84737096636638,152.01078071909163,146.6408429802446,151.93209838867188,81474200
2022-09-20,150.86989154639073,155.4727097837978,150.5551772691551,154.31216430664062,107689800
2022-09-21,154.74492033364538,156.12183853779936,151.06661536137307,151.18463134765625,101696800
2022-09-22,149.86676216786128,151.92228765720114,148.42100605636222,150.2208251953125,86652500
2022-09-23,148.69635763891162,148.97173827223702,146.10973061112034,147.94888305664062,96029900
2022-09-26,147.19157145564952,151.23378336075643,147.17189712565283,148.28326416015625,93339400
2022-09-27,150.22078993520137,152.16812862553914,147.47679836474876,149.25694274902344,84442700
2022-09-28,145.2049253939754,148.15544542907958,142.45110369312064,147.36863708496094,146691400
2022-09-29,143.6902774000374,144.30004650786495,138.35966001189522,140.12997436523438,128138200
2022-09-30,138.9497794383235,140.7397682439674,135.72387972938284,135.9205780029297,124925300
2022-10-03,135.930451339268,140.71029392940602,135.41902371449189,140.1005096435547,114311700
2022-10-04,142.6379332973476,143.80830832520158,141.88062916042142,143.69029235839844,87830100
2022-10-05,141.6937945288243,144.94919877755754,140.65126498965273,143.9853515625,79471000
2022-10-06,143.40509411965112,145.1065563258667,142.82482883069895,143.03135681152344,68402200
2022-10-07,140.18899129011245,140.73976746295003,137.14996021039673,137.77940368652344,85925600
2022-10-10,138.10397338867188,139.5497290653031,136.28449546728626,138.10397338867188,74899000
2022-10-11,137.5925530590874,139.0186494867963,135.9402693459634,136.68772888183594,77033700
2022-10-12,136.8352517842159,138.04496046792565,135.88124936484056,136.0582733154297,70433700
2022-10-13,132.76352584164425,141.2216713360496,132.15374170783133,140.63157653808594,113224000
2022-10-14,141.92982762072035,142.1363705990491,135.9107723458466,136.09764099121094,88598000
2022-10-17,138.7432621845146,140.5430657827838,137.95645402263972,140.0611572265625,85250900
2022-10-18,143.0903655439518,144.2804000004446,138.2908490399077,141.37905883789062,99136600
2022-10-19,139.35303637893844,142.55926212019432,139.16616774549112,141.48724365234375,61758300
2022-10-20,140.6611165197279,143.48377562705596,140.29720887706276,141.02500915527344,64522000
2022-10-21,140.51358070739505,145.4114542957378,140.29720805857093,144.8410186767578,86548600
2022-10-24,144.7623420825169,147.75219561004096,143.59196680128503,146.9850616455078,75981900
2022-10-25,147.6144876838341,149.97491229930705,146.89653213741997,149.82737731933594,74732300
2022-10-26,148.47013415168624,149.48314455270017,145.59828223025528,146.88668823242188,88194300
2022-10-27,145.62778239087538,146.59161434532078,141.75276523834512,142.41171264648438,109180200
2022-10-28,145.75564835945892,154.90226106166642,145.3819261249116,153.17129516601562,164762400
2022-10-31,150.63382812065376,151.69601672276417,149.41427490924212,150.81085205078125,97943200
2022-11-01,152.52221012298716,152.88610277414685,146.67034867047332,148.16526794433594,80379300
2022-11-02,146.49329861316923,149.66019092618583,142.60845071578376,142.63795471191406,93604600
2022-11-03,139.71691380956625,140.44471393264007,136.4615100959827,136.58937072753906,97918500
2022-11-04,139.97824816387146,140.5496299805745,132.38284296255216,136.32339477539062,140814800
2022-11-07,135.07224959765693,137.08192417351185,133.65364870551915,136.8553466796875,83374600
2022-11-08,138.3232677612774,139.32809797117628,135.44666582373,137.42678833007812,89908500
2022-11-09,136.44161049413725,136.49087039963513,132.58971737719733,132.8655548095703,74917800
2022-11-10,139.14087881229642,144.68719482421875,137.42673349906372,144.68719482421875,118854000
2022-11-11,143.65281852957958,147.78053378231226,142.22435652176193,147.4751434326172,93979700
2022-11-14,146.7559957323241,148.04652398997993,145.23887493220099,146.0762481689453,73374100
2022-11-15,149.95768214517247,151.3073161661693,146.35207406862938,147.81007385253906,89868300
2022-11-16,146.91363265596118,147.64262514508096,145.10096733747125,146.57867431640625,64218300
2022-11-17,144.25374542723313,149.22869517163417,143.9779079987764,148.47999572753906,80389400
2022-11-18,150.0463641188946,150.4305673318375,147.74114484123723,149.04151916503906,74829600
2022-11-21,147.92829700778424,148.13516752974954,145.52455834869187,145.81024169921875,58724100
2022-11-22,145.92850754073268,148.1844671134609,144.7463298277078,147.94802856445312,51804100
2022-11-23,147.22887996484198,149.5735133563615,147.1205141770319,148.82481384277344,58301400
2022-11-25,146.1058228227629,146.66735873059727,144.93350612985708,145.90879821777344,35195900
2022-11-28,142.98293960504637,144.4606467175549,141.24910200456142,142.0766143798828,69246000
2022-11-29,142.14557128350813,142.65784730969276,138.2641397568449,139.0719451904297,83763800
2022-11-30,139.29851639049443,146.50973424229787,138.46115805437884,145.82998657226562,111380900
2022-12-01,146.00731491776455,146.91364010696918,144.4310880474874,146.10581970214844,71250400
2022-12-02,143.79076945238455,145.8004446428343,143.48536400225353,145.61326599121094,65447400
2022-12-05,145.57384712908555,148.6770258303521,143.60357112015112,144.45079040527344,68826400
2022-12-06,144.8842493657544,145.11082689130228,139.81077976944414,140.78607177734375,64727200
2022-12-07,140.07674388503568,141.2391992545666,137.9192897333707,138.84532165527344,69721100
2022-12-08,140.24420863853896,141.38697201949464,139.00294050323058,140.52989196777344,62128300
2022-12-09,140.22452830407295,143.40653461732074,138.80592729031733,140.04721069335938,76097000
2022-12-12,140.57915481281114,142.35240578049246,138.96352949381463,142.34255981445312,70462700
2022-12-13,147.2781498799709,147.7411660018872,142.09632874722436,143.30804443359375,93886200
2022-12-14,143.1898139764628,144.48034234830936,139.06208336103646,141.0816192626953,82291200
2022-12-15,139.01281523751095,139.69256282085553,134.00831270124763,134.47132873535156,98931900
2022-12-16,134.6585187405124,135.60424282446493,131.74250357896327,132.5109100341797,160156900
2022-12-19,133.10199344508453,133.1906522558453,129.36832710470327,130.4027099609375,79592600
2022-12-20,129.43729149310985,131.26964891983806,127.95958437581338,130.33377075195312,77432800
2022-12-21,131.0036733902202,134.77675449324153,130.77709581359426,133.4369659423828,85928000
2022-12-22,132.35330392731453,132.56017450128888,128.3634917913713,130.26480102539062,77852100
2022-12-23,128.974266934376,130.4519739547497,127.71329147955147,129.90029907226562,63814900
2022-12-27,129.42746150347082,129.45701444690434,126.80699028424807,128.09751892089844,69007800
2022-12-28,127.74283419111387,129.08262238361158,123.99931454878694,124.16678619384766,85438400
2022-12-29,126.08781995267968,128.54081165179434,125.83168946503402,127.68374633789062,75703700
2022-12-30,126.50159375139556,128.0186998919332,125.53615505504578,127.99899291992188,77034200
2023-01-03,128.34378830008248,128.95456910153305,122.32459400935494,123.21121978759766,112117500
2023-01-04,125.00414702883133,126.74784531380757,123.22104984209798,124.48202514648438,89113600
2023-01-05,125.24058317585433,125.87107085400619,122.90581107632524,123.16194152832031,80962700
2023-01-06,124.1372542550979,128.35363661029058,123.03389687582771,127.69359588623047,87754700
2023-01-09,128.530949601707,131.4272575812406,127.95956778658704,128.2156982421875,70790800
2023-01-10,128.32407802637962,129.30921608440133,126.21588318349379,128.78709411621094,63896200
2023-01-11,129.29937353694692,131.52578019546752,128.5211210646013,131.50608825683594,69458900
2023-01-12,131.89029271765745,132.26463497127472,129.4865533653131,131.42727661132812,71379600
2023-01-13,130.0677644513709,132.914812571895,129.70326821418658,132.75718688964844,57809700
2023-01-17,132.82615869144374,135.24958975985854,132.1365650960417,133.91966247558594,63646600
2023-01-18,134.7865730896908,136.54996329562516,133.0231678517452,133.20050048828125,69672800
2023-01-19,132.08728136161048,134.2250286377242,131.78189104102427,133.2595977783203,58280400
2023-01-20,133.26946486486585,135.9687483442848,132.22522101014553,135.8209686279297,80223600
2023-01-23,136.06723455139834,141.1899633789221,135.85050302260262,139.01280212402344,81760300
2023-01-24,138.22470516633354,141.03235437334166,138.21485919822922,140.41171264648438,66435100
2023-01-25,138.7960933961296,140.31319931491353,136.74700453490559,139.75167846679688,65799300
2023-01-26,141.0421976938989,142.10614847767724,139.79106829556534,141.82046508789062,54105100
2023-01-27,141.03236318771044,145.04186713056833,140.95355034191297,143.7611846923828,70555800
2023-01-30,142.80561778514152,143.38684562469143,140.72697590646771,140.87474060058594,64015300
2023-01-31,140.57920288721874,142.19482875871702,140.1654466919342,142.14556884765625,65874500
2023-02-01,141.83032262446247,144.43108640849707,139.21971287170524,143.26861572265625,77663600
2023-02-02,146.68702845858084,148.9331416858034,145.96788199485025,148.57850646972656,118339000
2023-02-03,145.82995335488886,155.04099817815143,145.63292879315281,152.20379638671875,154357300
2023-02-06,150.30250288074524,150.82462478693864,148.53909754834626,149.4749755859375,69858300
2023-02-07,148.4011799958932,152.9229595728958,148.4011799958932,152.35157775878906,83322600
2023-02-08,151.59304759782992,152.28264122485135,148.92331687434466,149.66217041015625,64120100
2023-02-09,151.49451696275133,152.0363458567265,148.18445275739066,148.6277618408203,56007100
2023-02-10,147.4635148483787,149.3183915069066,147.22671535677526,148.9927978515625,57450700
2023-02-13,148.93360529625505,152.19938787253557,148.90400724096855,151.7948760986328,62199000
2023-02-14,150.08800434565288,151.7159729836762,148.84484061249728,151.15357971191406,61707600
2023-02-15,151.06476513520522,153.4228390365263,150.83784167870803,153.25511169433594,65573800
2023-02-16,151.4594283283723,154.24176636818623,151.3015770289575,151.65676879882812,68167900
2023-02-17,150.31494264074843,150.9562540378776,148.83497936586727,150.51226806640625,59144100
2023-02-21,148.19362270368532,149.27893490600394,146.42754017987073,146.49659729003906,58867200
2023-02-22,146.88142431742384,147.9469997349945,145.19427453082793,146.9208984375,51011300
2023-02-23,148.08511286734324,148.33177339849212,145.27319184522457,147.40432739257812,48394200
2023-02-24,145.1449254913303,145.22385866894857,143.77349352201168,144.75027465820312,55469600
2023-02-27,145.73689015780175,147.17737898488724,145.4803536136917,145.94407653808594,44998500
2023-02-28,145.08572620470352,147.08860849628215,144.86866373473268,145.44091796875,50547000
2023-03-01,144.86867310742886,145.26332395747403,143.07297711330398,143.3689727783203,55479000
2023-03-02,142.45137644789077,144.75025410916558,141.97777744941413,143.9609375,52238100
2023-03-03,146.06250758539213,149.09150642636217,145.36200004016092,149.0125732421875,70732300
2023-03-06,151.7356876269036,154.21216902598104,151.41010897005816,151.77516174316406,87558000
2023-03-07,151.64690605769943,151.97249979658332,149.11124338331118,149.57496643066406,56182000
2023-03-08,150.76876104233762,151.41994837307152,149.80185610137525,150.8279571533203,47204800
2023-03-09,151.50875841619168,152.47566345847628,148.2232384177023,148.57843017578125,53833600
2023-03-10,148.20352210122027,148.92376664622063,145.63824652167983,146.516357421875,68572400
2023-03-13,145.83556564568843,151.09436981836478,145.72703441304543,148.4600372314453,84457100
2023-03-14,149.25919818665145,151.35087437586574,148.09496787151124,150.55169677734375,73695900
2023-03-15,149.17043689978033,151.2029174267054,147.91739708809698,150.94639587402344,77167900
2023-03-16,150.1274764543104,154.37004080347904,149.6144183096525,153.7681884765625,76161100
2023-03-17,153.99509488717774,154.64628226147335,152.21913616408204,152.9295196533203,98944600
2023-03-20,152.99859207349292,155.7118577491849,152.0908681263484,155.29745483398438,73641400
2023-03-21,155.21853377224946,157.2707359778321,154.44893912645242,157.15234375,73938300
2023-03-22,157.17210596561782,159.97416620924432,155.7020036632039,155.72174072265625,75701800
2023-03-23,156.70836691747317,159.39203464017027,155.57371946683134,156.80702209472656,67622100
2023-03-24,156.73797352277555,158.19819969843707,155.74147036488569,158.10940551757812,59196500
2023-03-27,157.80355536791788,158.6224701978729,155.76119879412065,156.1657257080078,52390300
2023-03-28,155.85986113132142,156.37291926303735,153.89643783944095,155.54412841796875,45992200
2023-03-29,157.241143834068,158.8987103608656,157.22142183199622,158.62245178222656,51305700
2023-03-30,159.37230833774987,160.29975438530866,159.1157867936236,160.19122314453125,49501700
2023-03-31,160.27014967971024,162.79595111857384,159.74723055627194,162.69728088378906,68749800
2023-04-03,162.07568831410026,164.06869434845072,162.0263532022681,163.95030212402344,56976200
2023-04-04,164.37458557847017,164.61137005549932,162.90448337873613,163.41754150390625,46278300
2023-04-05,162.53942989245922,162.84528654392068,159.63869962188485,161.572509765625,51511700
2023-04-06,160.26027222926052,162.75649064193277,159.83602334429725,162.4604949951172,45390100
2023-04-10,159.26376357061562,159.86561584472656,157.94166678976978,159.86561584472656,47716900
2023-04-11,160.1813521100088,160.19121311129285,158.36591919116847,158.6520538330078,47644200
2023-04-12,159.06641415582018,159.89518976902323,157.64564735892287,157.9613800048828,50133100
2023-04-13,159.47098360495934,163.58527977239888,159.26378211877287,163.34848022460938,68445600
2023-04-14,162.39141498863978,164.0983166124722,161.63171143290737,163.00314331054688,49386500
2023-04-17,162.88472838463733,163.18072400329442,161.83889024634973,163.02285766601562,41516200
2023-04-18,163.8812698478859,165.17376867697192,163.43726882906975,164.24632263183594,49923000
2023-04-19,163.58526647837797,165.91374248336922,163.32872989204589,165.3908233642578,47720200
2023-04-20,163.87140244421354,165.6276243886042,163.3484832728481,164.42391967773438,52456400
2023-04-21,162.84528714652217,164.226580111448,162.29276996055185,162.81568908691406,58337300
2023-04-24,162.79594256316088,163.38793383083043,161.70076925644653,163.1215362548828,41949600
2023-04-25,162.98338140637603,164.0884155407668,161.5428775769358,161.5823516845703,48714100
2023-04-26,160.8818632857178,163.07221001839787,160.625341751742,161.572509765625,45498800
2023-04-27,162.98341161052969,166.3083906842776,162.98341161052969,166.160400390625,64902300
2023-04-28,166.23933019675923,167.5811640335514,165.63747792316207,167.41342163085938,55275900
2023-05-01,167.0187740939811,168.17314354860417,166.387323749872,167.3246307373047,52472900
2023-05-02,167.81794875664258,168.07448533412125,165.30200842691818,166.2886505126953,48425700
2023-05-03,167.23583030731814,168.6368602354505,164.92709148440827,165.2132110595703,65136000
2023-05-04,162.68742177323023,164.8086963510818,162.11516752574818,163.5753936767578,81235400
2023-05-05,168.6960655683585,171.97172463520235,168.4790030974248,171.25148010253906,113453200
2023-05-08,170.17603958076435,171.52774960942492,169.81098679048802,171.1824188232422,55962800
2023-05-09,170.73841026688106,171.22185523763014,169.30778230115573,169.4755096435547,45326900
2023-05-10,170.70881232248743,171.70531537679722,169.60376298512443,171.24159240722656,53724500
2023-05-11,171.52771685234399,172.2578222934666,169.8701504721675,171.42904663085938,49514700
2023-05-12,171.53776144545145,171.97248691459123,168.94918806657878,170.5003662109375,45533100
2023-05-15,171.0832715155854,171.13267487374878,169.4135375098661,170.00634765625,37266700
2023-05-16,169.92730529834625,171.0635071571624,169.73958158279842,170.00634765625,42110300
2023-05-17,169.65065404284252,170.8560084675657,168.37611683004315,170.618896484375,57951600
2023-05-18,170.92517510124802,173.13831574371522,170.51021405749552,172.95059204101562,65496700
2023-05-19,174.27450921230027,174.27450921230027,172.84190244667505,173.05926513671875,55809500
2023-05-22,171.8934465890232,172.61470252401188,171.36980410656224,172.11080932617188,43570900
2023-05-23,171.05361929309908,171.300620989034,169.22580071286586,169.50244140625,50747300
2023-05-24,169.03807815911904,170.35212899950594,168.4749221279745,169.77908325195312,45143500
2023-05-25,170.3422679275043,171.814388514026,169.63090177565675,170.91531372070312,56058300
2023-05-26,171.24132441358356,173.66193775593948,171.0338363781654,173.3260040283203,54835000
2023-05-30,174.8376957969301,176.84334846181008,174.45237373510062,175.17361450195312,55964400
2023-05-31,175.20324889662425,177.19902686801004,174.64007778024913,175.12420654296875,99625300
2023-06-01,175.5687945017499,177.95976900098933,174.8080250915144,177.9301300048828,68901800
2023-06-02,178.8588732872537,179.5998784017098,177.11009699591673,178.7798309326172,61996900
2023-06-05,180.43969339813148,182.73186141970515,175.90473056039738,177.42626953125,121946500
2023-06-06,177.81159450251565,177.95978950011875,175.30204865399,177.0607147216797,64848400
2023-06-07,176.29993732672585,179.03672040758232,175.19337452542106,175.6873779296875,61944600
2023-06-08,175.76641213704826,178.67115468077665,175.3317017878174,178.40440368652344,50214900
2023-06-09,179.32326627960364,180.04450715140783,178.46370503408644,178.7897491455078,48900000
2023-06-12,179.09600328256303,181.68457636718009,178.79959821677159,181.5857696533203,54274900
2023-06-13,180.6076484418825,181.94144859403625,180.2519653861507,181.1115264892578,54929100
2023-06-14,181.17080494588566,182.1785761189824,179.8370047903456,181.7438507080078,57462900
2023-06-15,181.7537423543279,184.28303741690132,181.57589328622848,183.77914428710938,65433200
2023-06-16,184.490530124381,184.74742157511324,182.06004151498252,182.70223999023438,101256200
2023-06-20,182.19834264439277,183.86807659469073,182.19834264439277,182.7911376953125,49799100
2023-06-21,182.6824521359612,183.1863452547994,180.40015882951445,181.7537384033203,49515700
2023-06-22,181.53636658960147,184.8066665365007,181.46719888037438,184.75726318359375,51245300
2023-06-23,183.3246636484937,185.31055187722217,182.79113153727351,184.44110107421875,53117000
2023-06-26,184.58932295318664,185.79469252512132,183.00850595123646,183.04803466796875,48088700
2023-06-27,183.66057729582204,186.13059421306954,183.44321460104132,185.80455017089844,50730800
2023-06-28,185.67612459327006,187.62249934110088,185.350095591546,186.9803009033203,51216800
2023-06-29,186.81231462111722,187.79044671269003,186.67399428172388,187.31619262695312,46347300
2023-06-30,189.33177465497502,192.14758538728958,188.9662018357955,191.64370727539062,85213200
2023-07-03,191.45594020037944,191.5547469022835,189.4601624130482,190.1517791748047,31458200
2023-07-05,189.2724969662243,190.6655752957469,188.33387831143204,189.03536987304688,46920300
2023-07-06,187.56322301313529,189.71708585705593,186.93089921117289,189.5095977783203,45094300
2023-07-07,189.11438325252212,190.35926638037827,187.95841711755844,188.39312744140625,46815000
2023-07-10,186.9901444981463,187.71140025097682,184.796768395991,186.3479461669922,59922200
2023-07-11,186.8913747422291,187.0296950947768,184.3620796809065,185.82432556152344,46638100
2023-07-12,187.4051170053163,189.4008949030878,186.2096372553674,187.49404907226562,60750200
2023-07-13,188.2153081360164,188.897035286273,187.5039419858172,188.25482177734375,41342300
2023-07-14,187.94854060692288,188.88714410801785,187.35574553686786,188.4030303955078,41616200
2023-07-17,189.59849130268125,191.9894809296959,189.50957431242833,191.66343688964844,50520200
2023-07-18,191.03112283932904,191.99936529239264,190.1122686661601,191.40655517578125,48288200
